time,hrms,tp,swl
19785600,0.412,6.963,-0.0303
19789200,0.412,6.963,-0.2199
19792800,0.412,6.963,-0.3546
19796400,0.412,6.963,-0.4005
19800000,0.412,6.963,-0.3462
19803600,0.412,6.963,-0.2051
19807200,0.412,6.963,-0.0122
19810800,0.412,6.963,0.1842
19814400,0.413,6.963,0.3349
19818000,0.413,6.963,0.4021
19821600,0.413,6.964,0.3687
19825200,0.413,6.964,0.2426
19828800,0.413,6.964,0.0552
19832400,0.413,6.964,-0.1468
19836000,0.413,6.964,-0.3129
19839600,0.413,6.964,-0.4012
19843200,0.413,6.964,-0.3893
19846800,0.413,6.964,-0.2796
19850400,0.413,6.964,-0.0990
19854000,0.413,6.964,0.1074
19857600,0.413,6.964,0.2882
19861200,0.413,6.964,0.3977
19864800,0.413,6.964,0.4080
19868400,0.413,6.964,0.3159
19872000,0.414,6.965,0.1437
19875600,0.414,6.965,-0.0659
19879200,0.414,6.965,-0.2605
19882800,0.414,6.965,-0.3912
19886400,0.414,6.965,-0.4245
19890000,0.414,6.965,-0.3514
19893600,0.414,6.965,-0.1893
19897200,0.414,6.965,0.0219
19900800,0.414,6.965,0.2294
19904400,0.414,6.965,0.3812
19908000,0.414,6.965,0.4384
19911600,0.414,6.965,0.3859
19915200,0.414,6.965,0.2357
19918800,0.414,6.966,0.0247
19922400,0.414,6.966,-0.1946
19926000,0.414,6.966,-0.3672
19929600,0.415,6.966,-0.4492
19933200,0.415,6.966,-0.4189
19936800,0.415,6.966,-0.2828
19940400,0.415,6.966,-0.0740
19944000,0.415,6.966,0.1557
19947600,0.415,6.966,0.3488
19951200,0.415,6.966,0.4562
19954800,0.415,6.966,0.4499
19958400,0.415,6.966,0.3302
19962000,0.415,6.966,0.1259
19965600,0.415,6.967,-0.1126
19969200,0.415,6.967,-0.3254
19972800,0.415,6.967,-0.4588
19976400,0.415,6.967,-0.4782
19980000,0.415,6.967,-0.3773
19983600,0.416,6.967,-0.1800
19987200,0.416,6.967,0.0650
19990800,0.416,6.967,0.2966
19994400,0.416,6.967,0.4564
19998000,0.416,6.967,0.5030
20001600,0.416,6.967,0.4235
20005200,0.416,6.967,0.2362
20008800,0.416,6.968,-0.0130
20012400,0.416,6.968,-0.2620
20016000,0.416,6.968,-0.4481
20019600,0.416,6.968,-0.5236
20023200,0.416,6.968,-0.4680
20026800,0.416,6.968,-0.2937
20030400,0.416,6.968,-0.0432
20034000,0.417,6.968,0.2214
20037600,0.417,6.968,0.4335
20041200,0.417,6.968,0.5390
20044800,0.417,6.968,0.5098
20048400,0.417,6.968,0.3518
20052000,0.417,6.969,0.1031
20055600,0.417,6.969,-0.1747
20059200,0.417,6.969,-0.4120
20062800,0.417,6.969,-0.5483
20066400,0.417,6.969,-0.5481
20070000,0.417,6.969,-0.4097
20073600,0.417,6.969,-0.1663
20077200,0.417,6.969,0.1220
20080800,0.417,6.969,0.3831
20084400,0.418,6.969,0.5508
20088000,0.418,6.969,0.5817
20091600,0.418,6.969,0.4663
20095200,0.418,6.970,0.2320
20098800,0.418,6.970,-0.0636
20102400,0.418,6.970,-0.3467
20106000,0.418,6.970,-0.5457
20109600,0.418,6.970,-0.6096
20113200,0.418,6.970,-0.5205
20116800,0.418,6.970,-0.2992
20120400,0.418,6.970,-0.0000
20124000,0.418,6.970,0.3026
20127600,0.418,6.970,0.5325
20131200,0.418,6.970,0.6307
20134800,0.419,6.970,0.5711
20138400,0.419,6.971,0.3669
20142000,0.419,6.971,0.0681
20145600,0.419,6.971,-0.2512
20149200,0.419,6.971,-0.5105
20152800,0.419,6.971,-0.6441
20156400,0.419,6.971,-0.6168
20160000,0.419,6.971,-0.4338
20163600,0.419,6.971,-0.1397
20167200,0.419,6.971,0.1926
20170800,0.419,6.971,0.4798
20174400,0.419,6.971,0.6490
20178000,0.419,6.971,0.6564
20181600,0.420,6.972,0.4986
20185200,0.420,6.972,0.2138
20188800,0.420,6.972,-0.1276
20192400,0.420,6.972,-0.4400
20196000,0.420,6.972,-0.6446
20199600,0.420,6.972,-0.6888
20203200,0.420,6.972,-0.5600
20206800,0.420,6.972,-0.2891
20210400,0.420,6.972,0.0569
20214000,0.420,6.972,0.3916
20217600,0.420,6.972,0.6306
20221200,0.420,6.973,0.7129
20224800,0.420,6.973,0.6165
20228400,0.421,6.973,0.3642
20232000,0.421,6.973,0.0183
20235600,0.421,6.973,-0.3350
20239200,0.421,6.973,-0.6067
20242800,0.421,6.973,-0.7278
20246400,0.421,6.973,-0.6668
20250000,0.421,6.973,-0.4376
20253600,0.421,6.973,-0.0968
20257200,0.421,6.973,0.2708
20260800,0.421,6.974,0.5728
20264400,0.421,6.974,0.7328
20268000,0.421,6.974,0.7096
20271600,0.421,6.974,0.5079
20275200,0.422,6.974,0.1772
20278800,0.422,6.974,-0.2000
20282400,0.422,6.974,-0.5292
20286000,0.422,6.974,-0.7273
20289600,0.422,6.974,-0.7438
20293200,0.422,6.974,-0.5735
20296800,0.422,6.974,-0.2581
20300400,0.422,6.975,0.1237
20304000,0.422,6.975,0.4764
20307600,0.422,6.975,0.7111
20311200,0.422,6.975,0.7684
20314800,0.422,6.975,0.6329
20318400,0.423,6.975,0.3379
20322000,0.423,6.975,-0.0433
20325600,0.423,6.975,-0.4151
20329200,0.423,6.975,-0.6843
20332800,0.423,6.975,-0.7826
20336400,0.423,6.976,-0.6849
20340000,0.423,6.976,-0.4149
20343600,0.423,6.976,-0.0398
20347200,0.423,6.976,0.3465
20350800,0.423,6.976,0.6470
20354400,0.423,6.976,0.7860
20358000,0.423,6.976,0.7282
20361600,0.424,6.976,0.4875
20365200,0.424,6.976,0.1239
20368800,0.424,6.976,-0.2716
20372400,0.424,6.976,-0.5998
20376000,0.424,6.977,-0.7783
20379600,0.424,6.977,-0.7618
20383200,0.424,6.977,-0.5543
20386800,0.424,6.977,-0.2074
20390400,0.424,6.977,0.1919
20394000,0.424,6.977,0.5436
20397600,0.424,6.977,0.7594
20401200,0.424,6.977,0.7850
20404800,0.425,6.977,0.6138
20408400,0.425,6.977,0.2887
20412000,0.425,6.978,-0.1089
20415600,0.425,6.978,-0.4793
20419200,0.425,6.978,-0.7297
20422800,0.425,6.978,-0.7972
20426400,0.425,6.978,-0.6649
20430000,0.425,6.978,-0.3661
20433600,0.425,6.978,0.0243
20437200,0.425,6.978,0.4083
20440800,0.425,6.978,0.6897
20444400,0.426,6.978,0.7981
20448000,0.426,6.979,0.7065
20451600,0.426,6.979,0.4381
20455200,0.426,6.979,0.0604
20458800,0.426,6.979,-0.3318
20462400,0.426,6.979,-0.6403
20466000,0.426,6.979,-0.7879
20469600,0.426,6.979,-0.7379
20473200,0.426,6.979,-0.5033
20476800,0.426,6.979,-0.1434
20480400,0.426,6.979,0.2515
20484000,0.426,6.980,0.5825
20487600,0.427,6.980,0.7667
20491200,0.427,6.980,0.7585
20494800,0.427,6.980,0.5606
20498400,0.427,6.980,0.2231
20502000,0.427,6.980,-0.1690
20505600,0.427,6.980,-0.5175
20509200,0.427,6.980,-0.7351
20512800,0.427,6.980,-0.7681
20516400,0.427,6.980,-0.6089
20520000,0.427,6.981,-0.2981
20523600,0.427,6.981,0.0859
20527200,0.428,6.981,0.4467
20530800,0.428,6.981,0.6941
20534400,0.428,6.981,0.7668
20538000,0.428,6.981,0.6474
20541600,0.428,6.981,0.3669
20545200,0.428,6.981,-0.0039
20548800,0.428,6.981,-0.3716
20552400,0.428,6.982,-0.6445
20556000,0.428,6.982,-0.7547
20559600,0.428,6.982,-0.6758
20563200,0.428,6.982,-0.4285
20566800,0.429,6.982,-0.0756
20570400,0.429,6.982,0.2939
20574000,0.429,6.982,0.5876
20577600,0.429,6.982,0.7326
20581200,0.429,6.982,0.6937
20584800,0.429,6.982,0.4818
20588400,0.429,6.983,0.1511
20592000,0.429,6.983,-0.2150
20595600,0.429,6.983,-0.5247
20599200,0.429,6.983,-0.7011
20602800,0.429,6.983,-0.7012
20606400,0.430,6.983,-0.5262
20610000,0.430,6.983,-0.2213
20613600,0.430,6.983,0.1365
20617200,0.430,6.983,0.4572
20620800,0.430,6.984,0.6612
20624400,0.430,6.984,0.6985
20628000,0.430,6.984,0.5612
20631600,0.430,6.984,0.2851
20635200,0.430,6.984,-0.0598
20638800,0.430,6.984,-0.3867
20642400,0.430,6.984,-0.6141
20646000,0.431,6.984,-0.6863
20649600,0.431,6.984,-0.5867
20653200,0.431,6.984,-0.3416
20656800,0.431,6.985,-0.0137
20660400,0.431,6.985,0.3145
20664000,0.431,6.985,0.5611
20667600,0.431,6.985,0.6653
20671200,0.431,6.985,0.6026
20674800,0.431,6.985,0.3903
20678400,0.431,6.985,0.0829
20682000,0.432,6.985,-0.2421
20685600,0.432,6.985,-0.5033
20689200,0.432,6.986,-0.6363
20692800,0.432,6.986,-0.6093
20696400,0.432,6.986,-0.4307
20700000,0.432,6.986,-0.1467
20703600,0.432,6.986,0.1707
20707200,0.432,6.986,0.4422
20710800,0.432,6.986,0.6004
20714400,0.432,6.986,0.6073
20718000,0.433,6.986,0.4627
20721600,0.433,6.987,0.2046
20725200,0.433,6.987,-0.1016
20728800,0.433,6.987,-0.3790
20732400,0.433,6.987,-0.5587
20736000,0.433,6.987,-0.5972
20739600,0.433,6.987,-0.4864
20743200,0.433,6.987,-0.2558
20746800,0.433,6.987,0.0358
20750400,0.433,6.987,0.3150
20754000,0.433,6.988,0.5124
20757600,0.434,6.988,0.5798
20761200,0.434,6.988,0.5020
20764800,0.434,6.988,0.3001
20768400,0.434,6.988,0.0259
20772000,0.434,6.988,-0.2514
20775600,0.434,6.988,-0.4626
20779200,0.434,6.988,-0.5561
20782800,0.434,6.988,-0.5099
20786400,0.434,6.989,-0.3374
20790000,0.434,6.989,-0.0829
20793600,0.435,6.989,0.1890
20797200,0.435,6.989,0.4105
20800800,0.435,6.989,0.5270
20804400,0.435,6.989,0.5109
20808000,0.435,6.989,0.3677
20811600,0.435,6.989,0.1348
20815200,0.435,6.990,-0.1288
20818800,0.435,6.990,-0.3570
20822400,0.435,6.990,-0.4935
20826000,0.435,6.990,-0.5055
20829600,0.436,6.990,-0.3914
20833200,0.436,6.990,-0.1813
20836800,0.436,6.990,0.0714
20840400,0.436,6.990,0.3032
20844000,0.436,6.990,0.4566
20847600,0.436,6.991,0.4945
20851200,0.436,6.991,0.4088
20854800,0.436,6.991,0.2223
20858400,0.436,6.991,-0.0173
20862000,0.437,6.991,-0.2497
20865600,0.437,6.991,-0.4172
20869200,0.437,6.991,-0.4788
20872800,0.437,6.991,-0.4205
20876400,0.437,6.992,-0.2581
20880000,0.437,6.992,-0.0333
20883600,0.437,6.992,0.1972
20887200,0.437,6.992,0.3760
20890800,0.437,6.992,0.4591
20894400,0.437,6.992,0.4270
20898000,0.438,6.992,0.2888
20901600,0.438,6.992,0.0802
20905200,0.438,6.992,-0.1462
20908800,0.438,6.993,-0.3338
20912400,0.438,6.993,-0.4362
20916000,0.438,6.993,-0.4289
20919600,0.438,6.993,-0.3148
20923200,0.438,6.993,-0.1234
20926800,0.438,6.993,0.0970
20930400,0.438,6.993,0.2910
20934000,0.439,6.993,0.4107
20937600,0.439,6.994,0.4269
20941200,0.439,6.994,0.3365
20944800,0.439,6.994,0.1630
20948400,0.439,6.994,-0.0496
20952000,0.439,6.994,-0.2481
20955600,0.439,6.994,-0.3831
20959200,0.439,6.994,-0.4215
20962800,0.439,6.994,-0.3544
20966400,0.440,6.994,-0.1994
20970000,0.440,6.995,0.0042
20973600,0.440,6.995,0.2054
20977200,0.440,6.995,0.3540
20980800,0.440,6.995,0.4132
20984400,0.440,6.995,0.3689
20988000,0.440,6.995,0.2328
20991600,0.440,6.995,0.0393
20995200,0.440,6.995,-0.1629
20998800,0.441,6.996,-0.3235
21002400,0.441,6.996,-0.4024
21006000,0.441,6.996,-0.3805
21009600,0.441,6.996,-0.2636
21013200,0.441,6.996,-0.0813
21016800,0.441,6.996,0.1207
21020400,0.441,6.996,0.2918
21024000,0.441,6.996,0.3894
21027600,0.441,6.997,0.3894
21031200,0.441,6.997,0.2920
21034800,0.442,6.997,0.1218
21038400,0.442,6.997,-0.0786
21042000,0.442,6.997,-0.2590
21045600,0.442,6.997,-0.3744
21049200,0.442,6.997,-0.3960
21052800,0.442,6.997,-0.3184
21056400,0.442,6.998,-0.1612
21060000,0.442,6.998,0.0364
21063600,0.442,6.998,0.2249
21067200,0.443,6.998,0.3573
21070800,0.443,6.998,0.4002
21074400,0.443,6.998,0.3430
21078000,0.443,6.998,0.1997
21081600,0.443,6.998,0.0061
21085200,0.443,6.999,-0.1895
21088800,0.443,6.999,-0.3380
21092400,0.443,6.999,-0.4022
21096000,0.443,6.999,-0.3658
21099600,0.444,6.999,-0.2375
21103200,0.444,6.999,-0.0491
21106800,0.444,6.999,0.1524
21110400,0.444,6.999,0.3164
21114000,0.444,7.000,0.4019
21117600,0.444,7.000,0.3868
21121200,0.444,7.000,0.2746
21124800,0.444,7.000,0.0928
21128400,0.444,7.000,-0.1133
21132000,0.445,7.000,-0.2922
21135600,0.445,7.000,-0.3989
21139200,0.445,7.000,-0.4060
21142800,0.445,7.001,-0.3112
21146400,0.445,7.001,-0.1375
21150000,0.445,7.001,0.0721
21153600,0.445,7.001,0.2650
21157200,0.445,7.001,0.3929
21160800,0.446,7.001,0.4230
21164400,0.446,7.001,0.3470
21168000,0.446,7.001,0.1830
21171600,0.446,7.002,-0.0284
21175200,0.446,7.002,-0.2345
21178800,0.446,7.002,-0.3835
21182400,0.446,7.002,-0.4374
21186000,0.446,7.002,-0.3817
21189600,0.446,7.002,-0.2295
21193200,0.447,7.002,-0.0180
21196800,0.447,7.002,0.2002
21200400,0.447,7.003,0.3702
21204000,0.447,7.003,0.4487
21207600,0.447,7.003,0.4151
21211200,0.447,7.003,0.2766
21214800,0.447,7.003,0.0670
21218400,0.447,7.003,-0.1619
21222000,0.447,7.003,-0.3525
21225600,0.448,7.004,-0.4564
21229200,0.448,7.004,-0.4466
21232800,0.448,7.004,-0.3241
21236400,0.448,7.004,-0.1186
21240000,0.448,7.004,0.1193
21243600,0.448,7.004,0.3298
21247200,0.448,7.004,0.4598
21250800,0.448,7.004,0.4754
21254400,0.449,7.005,0.3714
21258000,0.449,7.005,0.1726
21261600,0.449,7.005,-0.0722
21265200,0.449,7.005,-0.3018
21268800,0.449,7.005,-0.4581
21272400,0.449,7.005,-0.5009
21276000,0.449,7.005,-0.4179
21279600,0.449,7.005,-0.2286
21283200,0.449,7.006,0.0207
21286800,0.450,7.006,0.2680
21290400,0.450,7.006,0.4507
21294000,0.450,7.006,0.5222
21297600,0.450,7.006,0.4628
21301200,0.450,7.006,0.2861
21304800,0.450,7.006,0.0350
21308400,0.450,7.007,-0.2281
21312000,0.450,7.007,-0.4370
21315600,0.451,7.007,-0.5384
21319200,0.451,7.007,-0.5053
21322800,0.451,7.007,-0.3443
21326400,0.451,7.007,-0.0946
21330000,0.451,7.007,0.1822
21333600,0.451,7.007,0.4165
21337200,0.451,7.008,0.5486
21340800,0.451,7.008,0.5442
21344400,0.451,7.008,0.4024
21348000,0.452,7.008,0.1575
21351600,0.452,7.008,-0.1302
21355200,0.452,7.008,-0.3886
21358800,0.452,7.008,-0.5522
21362400,0.452,7.009,-0.5785
21366000,0.452,7.009,-0.4594
21369600,0.452,7.009,-0.2230
21373200,0.452,7.009,0.0724
21376800,0.453,7.009,0.3531
21380400,0.453,7.009,0.5482
21384000,0.453,7.009,0.6073
21387600,0.453,7.010,0.5141
21391200,0.453,7.010,0.2902
21394800,0.453,7.010,-0.0094
21398400,0.453,7.010,-0.3101
21402000,0.453,7.010,-0.5360
21405600,0.454,7.010,-0.6294
21409200,0.454,7.010,-0.5653
21412800,0.454,7.010,-0.3580
21416400,0.454,7.011,-0.0582
21420000,0.454,7.011,0.2595
21423600,0.454,7.011,0.5152
21427200,0.454,7.011,0.6439
21430800,0.454,7.011,0.6118
21434400,0.455,7.011,0.4252
21438000,0.455,7.011,0.1296
21441600,0.455,7.012,-0.2018
21445200,0.455,7.012,-0.4856
21448800,0.455,7.012,-0.6500
21452400,0.455,7.012,-0.6524
21456000,0.455,7.012,-0.4905
21459600,0.455,7.012,-0.2035
21463200,0.456,7.012,0.1375
21466800,0.456,7.013,0.4470
21470400,0.456,7.013,0.6470
21474000,0.456,7.013,0.6858
21477600,0.456,7.013,0.5524
21481200,0.456,7.013,0.2788
21484800,0.456,7.013,-0.0674
21488400,0.456,7.013,-0.3997
21492000,0.457,7.014,-0.6342
21495600,0.457,7.014,-0.7111
21499200,0.457,7.014,-0.6097
21502800,0.457,7.014,-0.3541
21506400,0.457,7.014,-0.0073
21510000,0.457,7.014,0.3441
21513600,0.457,7.014,0.6116
21517200,0.457,7.014,0.7273
21520800,0.458,7.015,0.6609
21524400,0.458,7.015,0.4279
21528000,0.458,7.015,0.0855
21531600,0.458,7.015,-0.2807
21535200,0.458,7.015,-0.5790
21538800,0.458,7.015,-0.7336
21542400,0.458,7.015,-0.7048
21546000,0.458,7.016,-0.4987
21549600,0.459,7.016,-0.1659
21553200,0.459,7.016,0.2107
21556800,0.459,7.016,0.5366
21560400,0.459,7.016,0.7295
21564000,0.459,7.016,0.7403
21567600,0.459,7.016,0.5650
21571200,0.459,7.017,0.2469
21574800,0.459,7.017,-0.1350
21578400,0.460,7.017,-0.4849
21582000,0.460,7.017,-0.7148
21585600,0.460,7.017,-0.7662
21589200,0.460,7.017,-0.6254
21592800,0.460,7.017,-0.3269
21596400,0.460,7.018,0.0550
21600000,0.460,7.018,0.4247
21603600,0.460,7.018,0.6893
21607200,0.461,7.018,0.7818
21610800,0.461,7.018,0.6784
21614400,0.461,7.018,0.4044
21618000,0.461,7.018,0.0278
21621600,0.461,7.019,-0.3569
21625200,0.461,7.019,-0.6533
21628800,0.461,7.019,-0.7866
21632400,0.462,7.019,-0.7229
21636000,0.462,7.019,-0.4777
21639600,0.462,7.019,-0.1119
21643200,0.462,7.019,0.2828
21646800,0.462,7.020,0.6074
21650400,0.462,7.020,0.7803
21654000,0.462,7.020,0.7579
21657600,0.462,7.020,0.5453
21661200,0.463,7.020,0.1956
21664800,0.463,7.020,-0.2036
21668400,0.463,7.020,-0.5523
21672000,0.463,7.021,-0.7629
21675600,0.463,7.021,-0.7824
21679200,0.463,7.021,-0.6059
21682800,0.463,7.021,-0.2773
21686400,0.464,7.021,0.1209
21690000,0.464,7.021,0.4890
21693600,0.464,7.022,0.7346
21697200,0.464,7.022,0.7961
21700800,0.464,7.022,0.6581
21704400,0.464,7.022,0.3553
21708000,0.464,7.022,-0.0364
21711600,0.464,7.022,-0.4187
21715200,0.465,7.022,-0.6959
21718800,0.465,7.023,-0.7985
21722400,0.465,7.023,-0.7010
21726000,0.465,7.023,-0.4281
21729600,0.465,7.023,-0.0484
21733200,0.465,7.023,0.3429
21736800,0.465,7.023,0.6477
21740400,0.466,7.023,0.7897
21744000,0.466,7.024,0.7338
21747600,0.466,7.024,0.4943
21751200,0.466,7.024,0.1316
21754800,0.466,7.024,-0.2631
21758400,0.466,7.024,-0.5909
21762000,0.466,7.024,-0.7699
21765600,0.466,7.024,-0.7558
21769200,0.467,7.025,-0.5526
21772800,0.467,7.025,-0.2118
21776400,0.467,7.025,0.1808
21780000,0.467,7.025,0.5268
21783600,0.467,7.025,0.7397
21787200,0.467,7.025,0.7669
21790800,0.467,7.025,0.6021
21794400,0.468,7.026,0.2875
21798000,0.468,7.026,-0.0977
21801600,0.468,7.026,-0.4567
21805200,0.468,7.026,-0.6999
21808800,0.468,7.026,-0.7669
21812400,0.468,7.026,-0.6419
21816000,0.468,7.027,-0.3571
21819600,0.468,7.027,0.0154
21823200,0.469,7.027,0.3822
21826800,0.469,7.027,0.6514
21830400,0.469,7.027,0.7563
21834000,0.469,7.027,0.6716
21837600,0.469,7.027,0.4197
21841200,0.469,7.028,0.0644
21844800,0.469,7.028,-0.3047
21848400,0.470,7.028,-0.5954
21852000,0.470,7.028,-0.7354
21855600,0.470,7.028,-0.6909
21859200,0.470,7.028,-0.4741
21862800,0.470,7.029,-0.1404
21866400,0.470,7.029,0.2259
21870000,0.470,7.029,0.5332
21873600,0.471,7.029,0.7051
21877200,0.471,7.029,0.6997
21880800,0.471,7.029,0.5197
21884400,0.471,7.029,0.2113
21888000,0.471,7.030,-0.1474
21891600,0.471,7.030,-0.4664
21895200,0.471,7.030,-0.6664
21898800,0.472,7.030,-0.6984
21902400,0.472,7.030,-0.5559
21906000,0.472,7.030,-0.2759
21909600,0.472,7.030,0.0705
21913200,0.472,7.031,0.3962
21916800,0.472,7.031,0.6202
21920400,0.472,7.031,0.6874
21924000,0.473,7.031,0.5826
21927600,0.473,7.031,0.3334
21931200,0.473,7.031,0.0034
21934800,0.473,7.032,-0.3243
21938400,0.473,7.032,-0.5679
21942000,0.473,7.032,-0.6676
21945600,0.473,7.032,-0.5998
21949200,0.473,7.032,-0.3831
21952800,0.474,7.032,-0.0731
21956400,0.474,7.032,0.2519
21960000,0.474,7.033,0.5108
21963600,0.474,7.033,0.6396
21967200,0.474,7.033,0.6077
21970800,0.474,7.033,0.4246
21974400,0.474,7.033,0.1377
21978000,0.475,7.033,-0.1804
21981600,0.475,7.034,-0.4501
21985200,0.475,7.034,-0.6046
21988800,0.475,7.034,-0.6068
21992400,0.475,7.034,-0.4577
21996000,0.475,7.034,-0.1963
21999600,0.475,7.034,0.1111
22003200,0.476,7.034,0.3873
22006800,0.476,7.035,0.5638
22010400,0.476,7.035,0.5978
22014000,0.476,7.035,0.4825
22017600,0.476,7.035,0.2483
22021200,0.476,7.035,-0.0449
22024800,0.476,7.035,-0.3234
22028400,0.477,7.036,-0.5181
22032000,0.477,7.036,-0.5814
22035600,0.477,7.036,-0.4991
22039200,0.477,7.036,-0.2935
22042800,0.477,7.036,-0.0173
22046400,0.477,7.036,0.2598
22050000,0.478,7.037,0.4688
22053600,0.478,7.037,0.5585
22057200,0.478,7.037,0.5081
22060800,0.478,7.037,0.3317
22064400,0.478,7.037,0.0749
22068000,0.478,7.037,-0.1973
22071600,0.478,7.038,-0.4170
22075200,0.479,7.038,-0.5302
22078800,0.479,7.038,-0.5099
22082400,0.479,7.038,-0.3629
22086000,0.479,7.038,-0.1273
22089600,0.479,7.038,0.1370
22093200,0.479,7.039,0.3640
22096800,0.480,7.039,0.4975
22100400,0.480,7.039,0.5055
22104000,0.480,7.039,0.3876
22107600,0.480,7.039,0.1747
22111200,0.480,7.040,-0.0790
22114800,0.481,7.040,-0.3099
22118400,0.481,7.040,-0.4607
22122000,0.481,7.040,-0.4949
22125600,0.481,7.041,-0.4053
22129200,0.482,7.041,-0.2158
22132800,0.482,7.041,0.0253
22136400,0.482,7.042,0.2574
22140000,0.483,7.042,0.4228
22143600,0.483,7.043,0.4812
22147200,0.484,7.043,0.4193
22150800,0.484,7.044,0.2540
22154400,0.485,7.044,0.0277
22158000,0.485,7.045,-0.2025
22161600,0.486,7.046,-0.3792
22165200,0.487,7.047,-0.4589
22168800,0.488,7.048,-0.4228
22172400,0.489,7.049,-0.2811
22176000,0.490,7.050,-0.0701
22179600,0.491,7.051,0.1571
22183200,0.493,7.053,0.3437
22186800,0.494,7.055,0.4440
22190400,0.496,7.056,0.4340
22194000,0.498,7.058,0.3176
22197600,0.500,7.061,0.1250
22201200,0.502,7.063,-0.0949
22204800,0.505,7.066,-0.2866
22208400,0.508,7.069,-0.4024
22212000,0.511,7.073,-0.4139
22215600,0.515,7.076,-0.3187
22219200,0.519,7.081,-0.1411
22222800,0.523,7.085,0.0745
22226400,0.528,7.090,0.2744
22230000,0.534,7.096,0.4096
22233600,0.540,7.102,0.4475
22237200,0.546,7.109,0.3803
22240800,0.553,7.116,0.2261
22244400,0.561,7.124,0.0250
22248000,0.570,7.132,-0.1717
22251600,0.579,7.141,-0.3139
22255200,0.589,7.151,-0.3655
22258800,0.600,7.162,-0.3130
22262400,0.612,7.173,-0.1688
22266000,0.625,7.186,0.0319
22269600,0.639,7.199,0.2404
22273200,0.654,7.213,0.4062
22276800,0.670,7.228,0.4898
22280400,0.687,7.243,0.4728
22284000,0.705,7.260,0.3619
22287600,0.725,7.277,0.1873
22291200,0.746,7.296,-0.0048
22294800,0.769,7.315,-0.1639
22298400,0.792,7.335,-0.2478
22302000,0.818,7.356,-0.2329
22305600,0.844,7.378,-0.1203
22309200,0.872,7.401,0.0647
22312800,0.902,7.424,0.2792
22316400,0.933,7.449,0.4728
22320000,0.965,7.474,0.6010
22323600,0.999,7.499,0.6355
22327200,1.035,7.526,0.5717
22330800,1.071,7.553,0.4299
22334400,1.110,7.580,0.2498
22338000,1.149,7.608,0.0809
22341600,1.190,7.636,-0.0299
22345200,1.232,7.665,-0.0501
22348800,1.275,7.694,0.0303
22352400,1.319,7.723,0.1965
22356000,1.365,7.752,0.4121
22359600,1.411,7.782,0.6284
22363200,1.457,7.811,0.7968
22366800,1.505,7.840,0.8803
22370400,1.552,7.869,0.8634
22374000,1.601,7.898,0.7554
22377600,1.649,7.926,0.5888
22381200,1.697,7.954,0.4107
22384800,1.745,7.982,0.2713
22388400,1.793,8.009,0.2113
22392000,1.840,8.035,0.2517
22395600,1.887,8.060,0.3883
22399200,1.932,8.303,0.5927
22402800,1.977,8.559,0.8195
22406400,2.020,8.808,1.0169
22410000,2.062,9.048,1.1403
22413600,2.102,9.279,1.1631
22417200,2.140,9.499,1.0836
22420800,2.176,9.707,0.9254
22424400,2.210,9.903,0.7321
22428000,2.241,10.085,0.5557
22431600,2.271,10.253,0.4444
22435200,2.297,10.406,0.4300
22438800,2.321,10.542,0.5201
22442400,2.341,10.662,0.6956
22446000,2.359,10.764,0.9155
22449600,2.374,10.848,1.1271
22453200,2.385,10.914,1.2787
22456800,2.393,10.962,1.3332
22460400,2.398,10.990,1.2767
22464000,2.400,11.000,1.1232
22467600,2.398,10.990,0.9104
22471200,2.393,10.962,0.6911
22474800,2.385,10.914,0.5199
22478400,2.374,10.848,0.4394
22482000,2.359,10.764,0.4694
22485600,2.341,10.662,0.6019
22489200,2.321,10.542,0.8026
22492800,2.297,10.406,1.0193
22496400,2.271,10.253,1.1949
22500000,2.242,10.085,1.2817
22503600,2.210,9.903,1.2534
22507200,2.176,9.707,1.1122
22510800,2.140,9.499,0.8885
22514400,2.102,9.279,0.6333
22518000,2.062,9.048,0.4062
22521600,2.021,8.808,0.2601
22525200,1.978,8.559,0.2278
22528800,1.934,8.303,0.3138
22532400,1.888,8.061,0.4928
22536000,1.842,8.036,0.7154
22539600,1.795,8.010,0.9206
22543200,1.748,7.983,1.0510
22546800,1.700,7.956,1.0672
22550400,1.652,7.928,0.9582
22554000,1.604,7.900,0.7441
22557600,1.556,7.871,0.4721
22561200,1.509,7.842,0.2042
22564800,1.462,7.813,0.0025
22568400,1.415,7.784,-0.0869
22572000,1.370,7.755,-0.0456
22575600,1.325,7.727,0.1123
22579200,1.281,7.698,0.3432
22582800,1.238,7.669,0.5845
22586400,1.197,7.641,0.7704
22590000,1.156,7.613,0.8484
22593600,1.117,7.585,0.7928
